,Unnamed: 0,Unnamed: 0.1,address,categories,city,name,postalCode,province,reviews.rating,reviews.text,reviews.username
2407,2407,2430,131 E Mccullough Dr,Hotels,Charlotte,Country Inn and Suites By Carlson Charlotte University Place,28262,NC,4.0,"Clean room, no complaints.",A Traveler
2408,2408,2431,131 E Mccullough Dr,Hotels,Charlotte,Country Inn and Suites By Carlson Charlotte University Place,28262,NC,5.0,We had to book a hotel last minute for a family emergency. The staff was so friendly and made us feel so welcome. I even left a piece of jewelry after check out and Sabrina at the front desk made sure it was found saved it for me to pick up later. Everyone was so kind and made it an enjoyable stay!,A Traveler
2409,2409,2432,131 E Mccullough Dr,Hotels,Charlotte,Country Inn and Suites By Carlson Charlotte University Place,28262,NC,5.0,The staff is very friendly and the breakfast is excellent. The price is reasonable even during college move-in. We stay here on every visit to UNCC and we are never disappointed.,Carol
2410,2410,2433,131 E Mccullough Dr,Hotels,Charlotte,Country Inn and Suites By Carlson Charlotte University Place,28262,NC,5.0,"Very nice and helpful staff.Very good breakfast bar with a changed menu all 3mornings we were there.Far enough off of the main road,so very quiet.Pool was very clean,well kept.I will stay again.Well worth it.Very Pleased",R
2411,2411,2434,131 E Mccullough Dr,Hotels,Charlotte,Country Inn and Suites By Carlson Charlotte University Place,28262,NC,5.0,My only complaint about this hotel is that they close the indoor/outdoor pool after Labor Day which was not in any information that I read prior to my check-in.,A Traveler
2412,2412,2435,131 E Mccullough Dr,Hotels,Charlotte,Country Inn and Suites By Carlson Charlotte University Place,28262,NC,5.0,the hotel was nice but they tried to charge our credit card full price so it was rejected it took a long time to fix once we stopped for the night and we had three little ones that wanted to sleep 12:30 am.,Joseph
2413,2413,2436,131 E Mccullough Dr,Hotels,Charlotte,Country Inn and Suites By Carlson Charlotte University Place,28262,NC,4.0,"Comfortable accommodations and friendly, excellent staff. Stayed for two nights and thoroughly enjoyed it. The hot breakfast changed each day and there were plenty of options. Definitely worth another stay the next time in the area.",NSJ2010
2414,2414,2437,131 E Mccullough Dr,Hotels,Charlotte,Country Inn and Suites By Carlson Charlotte University Place,28262,NC,4.0,"Check in and check out went smoothly and the staff is professional. One person in our work group, who had made reservations, arrived late due to traffic accidents, had no standard room available for her. The front desk bumped her up to a whirlpool room at no additional charge. :) Free internet....but I had problems connecting from my room at... More",brendacZ7653XA
2415,2415,2438,131 E Mccullough Dr,Hotels,Charlotte,Country Inn and Suites By Carlson Charlotte University Place,28262,NC,4.0,I really enjoyed staying at this Country Inn Suites. It was very clean and had the best customer service I've had in quite a while. The breakfast was very good as well. I will stay at this hotel again when in the area again. Good job!!,sandi0227
2416,2416,2439,131 E Mccullough Dr,Hotels,Charlotte,Country Inn and Suites By Carlson Charlotte University Place,28262,NC,5.0,Stayed one night while completing a cross-country move. Staff were friendly and helpful. The hotel is very well maintained.,A Traveler
2417,2417,2440,N535 State Highway 57,"Motels,Hotels,Lodging",Random Lake,Wisconsin-aire Motel,53075,WI,5.0,"The reviews I read on another site were positive, the price was very low for the area, so I gambled and booked it. Not only was this a very nice stay, the experience was very positive. I arrived late my first night and the owner was waiting for me. He showed me to my room after a simple check-in process.... More",Gary M
2418,2418,2441,N535 State Highway 57,"Motels,Hotels,Lodging",Random Lake,Wisconsin-aire Motel,53075,WI,5.0,"Want an older motel with class This is it. You won't get the Ritz, or even a Hyatt, but you will get a mom and pop motel that has been nicely taken care of. Owners great. Beds comfy. Rooms clean and spiffy. Why stay at a chain when you can stay at a place with some charm And, the... More",john P
2419,2419,2442,N535 State Highway 57,"Motels,Hotels,Lodging",Random Lake,Wisconsin-aire Motel,53075,WI,5.0,"Excellent place, great staff, clean, fair pricing super pleased thank you so much. Aire Motel random lake wisconsin. We where traveling came in late tired they did every thing fast for check in. Lighting fast. My wife had head hurting they got her otc meds, I was Wow what Services",Benny A
2420,2420,2443,N535 State Highway 57,"Motels,Hotels,Lodging",Random Lake,Wisconsin-aire Motel,53075,WI,5.0,"My husband and I decided to stay at this amazing little motel. The beds are comfortable, the water is hot with great water pressure and the owners are fantastic. The owners went out of their way to make sure we had everything we needed.",Bjlm71
2421,2421,2444,N535 State Highway 57,"Motels,Hotels,Lodging",Random Lake,Wisconsin-aire Motel,53075,WI,5.0,"It's a small hotel, but very nice. I stopped there because every other hotel was booked, and was quite surprised by how nice it was. The rates were very reasonable, the rooms were very clean, and they have microwaves and fridges in the rooms. I would definitely recommend it.",molly_ann
2422,2422,2445,N535 State Highway 57,"Motels,Hotels,Lodging",Random Lake,Wisconsin-aire Motel,53075,WI,4.0,"My wife and I decided to try it because of the previous three reviews, they were new to Expedia and it was a great price for room. We like to get away on weekends a few times a month and on weekends when our inconsiderate neighbors play loud music. This time we didn't have a ton of money so we... More",Allen R
2423,2423,2446,N535 State Highway 57,"Motels,Hotels,Lodging",Random Lake,Wisconsin-aire Motel,53075,WI,1.0,"Got a great runaround between Hotels.com and this motel today. Hotels.com changed my reservation date so when I showed up today my reservation is for the following day, which I don't need. Talked to the owner in person, asked about a refund, and he said Expedia/Hotels.com makes that decision and I should call them. I call Hotels.com/Expedia, they tell me... More",tk20162016
2424,2424,2447,3200 W Broad St,"Hotel,Hotels",Richmond,Quality Inn and Suites,23230,VA,3.0,Parking garage dark and spooky. Hotel is older and in need of updating. Elevators are scary! Room was ok for an overnight stay but wouldn't want to spend extended time there. All of the staff were friendly and helpful and this was a definite plus. I would recommend this hotel if you are in need of a reasonable rate for... More,Angela C
2425,2425,2448,3200 W Broad St,"Hotel,Hotels",Richmond,Quality Inn and Suites,23230,VA,3.0,"The price was very good and staff was friendly. However they need to update the halls, rooms and beds. My wife started complaining about her allergies from the smell in the room. She thought there might be mold. I felt the bed was just O.K. but she found it uncomfortable. The remote was missing the back cover.",Edward L
2426,2426,2449,3200 W Broad St,"Hotel,Hotels",Richmond,Quality Inn and Suites,23230,VA,3.0,"Got a good price on Expedia because hotel is renovating Had to walk past the dehumidifiers broken ceiling tiles Room itself is good size, comfy king size bed WIFI is spotty Breakfast had scrambled eggs, pour your own waffles, bread items, coffee Exercise room not good Pool needs to be cleande upgraded",NittanyLion70
2427,2427,2450,3200 W Broad St,"Hotel,Hotels",Richmond,Quality Inn and Suites,23230,VA,3.0,"The good: The staff here is very kind and accommodating. I found them always ready to be of assistance, always saying hello, especially in the breakfast area. There is ample covered parking. The rooms themselves appear to have been renovated with new furniture (microwave, fridge, new lighting) and a new bed, which was very comfortable. Unfortunately, nothing was done to... More",Brian M
2428,2428,2451,3200 W Broad St,"Hotel,Hotels",Richmond,Quality Inn and Suites,23230,VA,2.0,"This is a very old building in dire need of renovation. Many other reviewers give this place a lot of credit for having been freshly spruced up, but I think they're overselling it. The room I was in had been freshly painted, and the bed bedding was new and clean and comfortable, but all of these superficial improvements don't... More",Carrie S
2429,2429,2452,3200 W Broad St,"Hotel,Hotels",Richmond,Quality Inn and Suites,23230,VA,3.0,"We stayed here overnight. The Good: Friendly staff, Great price (AAA member), Pet friendly, Free Parking The Bad: Badly in need of a makeover. Stale,musty odors in carpeted areas. Not so fresh smelling linen....and the creepiest elevators outside of a horror movie! I have it a 3 primarily due to the welcoming staff and hot breakfast.",Rickvbch1
2430,2430,2453,3200 W Broad St,"Hotel,Hotels",Richmond,Quality Inn and Suites,23230,VA,2.0,"Nice location, easy access to and around. Sufficient and convenient parking. Helpful, polite, and professional staff. Very tired and worn throughout - lobby, hallways, rooms. Elevators are old, slow, and small. Cleanliness is ok, but could be better.",Willie H
2431,2431,2454,3200 W Broad St,"Hotel,Hotels",Richmond,Quality Inn and Suites,23230,VA,3.0,"This hotel is hard to find from the south due to the terrain. Room, beds and shower were excellent, but the walls are so paper-thin that you are tempted to join in the conversation in the next room. pets are accepted, but there is no designated area to walk pets.",rb2424
2432,2432,2455,3200 W Broad St,"Hotel,Hotels",Richmond,Quality Inn and Suites,23230,VA,3.0,"The employees were extremely nice at this Comfort Inn. I would give the employees a rating of five out of five. The building is another story, and that's why I give this place an overall rating of three out of five. The building seems very old and is somewhat threadbare. When I walked in, I noticed an unpleasant odor. Perhaps... More",Zinrosky
2433,2433,2456,3200 W Broad St,"Hotel,Hotels",Richmond,Quality Inn and Suites,23230,VA,4.0,"On booking this hotel I wasn't expecting much how wrong I was. Check in nice and easy the guy on reception was great very helpful. The room was of a great size the bathroom also, the bed was very comfortable which made for a great nights sleep. Once we had settled into the room we got a call from the... More",Elliot91
2434,2434,2457,3200 W Broad St,"Hotel,Hotels",Richmond,Quality Inn and Suites,23230,VA,3.0,"We are regulars at Quality inn and never disappointed. This location just converted or taken over from another brand. We arrived after dark, no signage, and the one that was there was upside down. Very dark and very dimly lit parking area. Not the best (to say the least) neighborhood. Upon entering the very pleasant desk person had a surgical... More",Bud B
2435,2435,2458,3200 W Broad St,"Hotel,Hotels",Richmond,Quality Inn and Suites,23230,VA,3.0,"We were pleased that our disabled room was large enough for us to get around in, that the shower was roll-in, and that the shower and commode had good grab bars. There was plenty of on-site free parking, and a hot breakfast was included. Staff was friendly, All that caused me to consider a rating of very good. But we... More",Arlingtonfoodie31
2436,2436,2459,3200 W Broad St,"Hotel,Hotels",Richmond,Quality Inn and Suites,23230,VA,3.0,If you are looking for a cheap place to stay this is it. There is nothing fancy about the place. They tried to renovate but only updated some bedding and the bathroom sink. My pillowcases were yellow and there was a burn hole in the comforter in a non-smoking room. The mattress was not comfortable at all. Take the stairs... More,Nathan M
2437,2437,2460,3200 W Broad St,"Hotel,Hotels",Richmond,Quality Inn and Suites,23230,VA,3.0,"I stayed just one night during the World Cycling Championships. It is not the Ritz Carlton, but if you are budget conscious and are looking for a reasonably-priced hotel and don't have great expectations, this could be a good selection. The room was comfortable and clean. Breakfast is included. There is plenty of parking. However, the hotel is not in... More",WorldTravelerTWD
2438,2438,2461,3200 W Broad St,"Hotel,Hotels",Richmond,Quality Inn and Suites,23230,VA,5.0,"The front desk staff of Stephanie, Kathy and Matt were absolutely wonderful attending to our needs. Kathy got us a room for an extra night and was so helpful with the rates. Room was clean and comfortable. Very close to town so we were able to walk around. Highly recommend this hotel.",hdbethann
2439,2439,2462,3200 W Broad St,"Hotel,Hotels",Richmond,Quality Inn and Suites,23230,VA,4.0,"Though the installations are a bit worn out, the hotel is clean and the staff is very friendly. Free parking and a great location was also very appreciated. We got a room for four people, with a small fridge, a microwave oven and an iron, which was exactly what we needed in our long stay with small kids. Also, there... More",Chinahereje
2440,2440,2463,3200 W Broad St,"Hotel,Hotels",Richmond,Quality Inn and Suites,23230,VA,1.0,"This hotel is bad, really, really bad. Just when you thought that this place could not get worse it does. We selected the hotel because of the location and the Comfort Inn Brand. We should have left but tried sticking it out for a night. First the elevator (see other reviews) is terrifying... it looks like the elevator in a... More",TrentChicagoguy
2441,2441,2464,3200 W Broad St,"Hotel,Hotels",Richmond,Quality Inn and Suites,23230,VA,3.0,"This hotel has an interesting layout. a covered parking garage with a second level that has an old swimming pool. There is tons of potential for that second level. Anyway, the hotel was nice enough and clean. Hotel staff were very helpful and polite.",Benjamin P
2442,2442,2465,3200 W Broad St,"Hotel,Hotels",Richmond,Quality Inn and Suites,23230,VA,3.0,"Adequate service. The place is a bit dingy and in need of a good sprucing up. Elevator felt rickety and was banged up on the inside. I had a smoking room and it didn't stink like I thought it would. Vanity and shower had lots of cracks and bruises. But at least things seemed clean. Low, tiled ceilings feel very... More",ScubaKristin
2443,2443,2466,3200 W Broad St,"Hotel,Hotels",Richmond,Quality Inn and Suites,23230,VA,4.0,"Stayed here for 4 nights 2 weeks ago. I was first given room 428. I went to the room and was shocked to hear one room next to me talking and the other room kids bouncing on the bed and running wild. I went straight to reception and asked for a quieter room, being an insomniac, this would have driven... More",kelse1990
2444,2444,2467,3200 W Broad St,"Hotel,Hotels",Richmond,Quality Inn and Suites,23230,VA,3.0,"The hotel is ok, but the beds are horrible, they are not leveled so you will most likely have a backache. The lifts are not smart so make sure you press the right button otherwise it will follow the pushing order and not the floor order and you might end up going from bottom to fifth even though you are... More",MylleOking
2445,2445,2468,3200 W Broad St,"Hotel,Hotels",Richmond,Quality Inn and Suites,23230,VA,4.0,"Not bad for the price, I booked hotel under employee rate. Over all i can give 4 star to this hotel for good breakfast, excellent customer service. Staff did good job both days we were there. Over all i can give A to this hotel.",Foodie12155
2446,2446,2469,3200 W Broad St,"Hotel,Hotels",Richmond,Quality Inn and Suites,23230,VA,1.0,"To look at some of the amenities of the Comfort Inn, one would think the hotel had not upgraded since the mid-90s. The elevators are very small, the pool was empty and looked as if it was unused for a year or more. I stayed on the fifth floor in what was supposed to be a non-smoking room, but the... More",KaHond
2447,2447,2470,3200 W Broad St,"Hotel,Hotels",Richmond,Quality Inn and Suites,23230,VA,3.0,"I've been there two times in few days dated furnitures, unstable free wifi , poor free breakfast, not really clean in the common areas, rooms were instead fine. It's far from downtown, around 20 minutes with the bus (don't rely on their schedules). Despite all, it's quiet (maybe I've been lucky) and finally a good place at a convenient price.",dbottaz
2448,2448,2471,3200 W Broad St,"Hotel,Hotels",Richmond,Quality Inn and Suites,23230,VA,4.0,"This hotel hasn't enjoyed the best of reviews on Trip Advisor but I fail to understand why. The place is easy to find and has adequate undercover free parking. OK the place looks a little dated but I have to remind myself I paid under US90. The reception was very professional and friendly, the room was large and had all... More",Steve P
2449,2449,2472,3200 W Broad St,"Hotel,Hotels",Richmond,Quality Inn and Suites,23230,VA,3.0,"Room and hotel are just ok, beds are very small and old. it really could use upgrades. bathroom is fairly newer but still could use an upgrade. the blankets and sheets need to upgraded. Location is good and the lobby is fairly new.",njebmar
2450,2450,2473,3200 W Broad St,"Hotel,Hotels",Richmond,Quality Inn and Suites,23230,VA,1.0,"I was very disappointed when I checked into this hotel. I was in Richmond to attend the Jazz Festival and have had great experiences at Comfort Inn hotels in the past. This was unlike any other. I was given a smoking room because according to the clerk, I had booked on-line directly with Comfort Inn. Wouldn't this make my options... More",jennifere488
2451,2451,2474,3200 W Broad St,"Hotel,Hotels",Richmond,Quality Inn and Suites,23230,VA,2.0,This hotel is in an area of Richmond that is less than desirable. We booked it because it wasn't far from Richmond airport where we arrived late evening and didn't want to travel far our first night in Virginia. Waited at front desk for 15 minutes before someone showed up to check us in. The price was right and the... More,borntotravel60
2452,2452,2475,3200 W Broad St,"Hotel,Hotels",Richmond,Quality Inn and Suites,23230,VA,3.0,We spent one night in this hotel and were satisfied. Big room and very comfortable beds. Clean and renovated bathroom. We checked in around midnight and the fron desk made it very quick. Not a place to walk around late in the night but a very good one for a stay.,Adrian G
2453,2453,2476,3200 W Broad St,"Hotel,Hotels",Richmond,Quality Inn and Suites,23230,VA,3.0,"The hotel itself is a dump. Huge, but very old and dated. It was probablly really nice back in the day. Seems to be kind of near a not so great area of the city. The room itself was actually nice, updated well. It was very pet friendly but I would not stay here again unless I had my dog... More",brindlelover28
2454,2454,2477,3200 W Broad St,"Hotel,Hotels",Richmond,Quality Inn and Suites,23230,VA,2.0,Had stayed here two years ago and forgotten I had said never again. The staff is wonderful and very nice but that's where it ends. This hotel is dated and filthy it reminds you of a grade b movie but dirtier they were having a function and my floor was vibrating until 11:15 even though they said 11. Not that... More,Trish S
2455,2455,2478,3200 W Broad St,"Hotel,Hotels",Richmond,Quality Inn and Suites,23230,VA,1.0,"Very old building, needs much attention. Non smoking floor reeked of smoke. I kept waiting for the ceiling tile in shower to fall on me. I didn't bother with breakfast because I honestly didn't think the kitchen would be any cleaner. When I checked in, I had to clean the toilet seat myself (I'll spare ya the specifics).",Stacey M
2456,2456,2479,3200 W Broad St,"Hotel,Hotels",Richmond,Quality Inn and Suites,23230,VA,4.0,"I was a little intimidated when I saw the outside and then the parking, but I was pleasantly surprised by the hotel itself. Quite clean and the staff are super friendly. The breakfast room is very nice and it is central to most things in Richmond. If you're looking at traveling on a budget, don't miss this gem!",Tombow
2457,2457,2480,3200 W Broad St,"Hotel,Hotels",Richmond,Quality Inn and Suites,23230,VA,3.0,"The hotel was nice enough its been taken over by choice hotels and they have upgraded the rooms so they are okay, the breakfast is good. Its located in a commercial area, so the area is so so. My only complaint is that its a party place, I'm here working and have to get up every day at 5am, and... More",Eric L
2458,2458,2481,3200 W Broad St,"Hotel,Hotels",Richmond,Quality Inn and Suites,23230,VA,1.0,"I booked 4 rooms for 1 night. Pros: Location, while sketchy, is convenient to VCU and museums. Public areas are nice and the front desk staff are quite pleasant and helpful. Cons: Parking garage is dirty and dark. Elevators are tiny, slow, and shabby. The halls and sleeping rooms desperately need renovating. Bedding needs replacement. Drapes are filthy and shabby.... More",Terri K
2459,2459,2482,3200 W Broad St,"Hotel,Hotels",Richmond,Quality Inn and Suites,23230,VA,5.0,Older hotel but clean room with clean bathroom and luxurious linens. Staff was super nice (Matt upon check in). Morning staff all said good morning. The Breakfast station did not have a microwave to re-heat coffee. Coffee was OFF THE HOOK GOOOOOD! No packets of hot chocolate available . Bananas were DARK GREEN How ya gonna eat that Second... More,Siouxanne B
2460,2460,2483,3200 W Broad St,"Hotel,Hotels",Richmond,Quality Inn and Suites,23230,VA,4.0,"Great staff, friendly and efficient. Hallway had an odd smell, that would be my only complaint but I would definitely stay there again.",Eric
2461,2461,2484,3200 W Broad St,"Hotel,Hotels",Richmond,Quality Inn and Suites,23230,VA,3.0,"The staff were outstanding! Truly a 5 star staff! As for the hotel itself, it is obvious that it's an old hotel. And in need of updating. (New carpet, some minor wall damage throughout hallways, etc.) But it is also obvious that said changes are taking place. A new swimming pool is being added on the 2nd floor, etc. This was my 1st art show in Richmond, and the hotel was about 7 minutes from the venue. Which made it so much easier to get well rested and be at my best. The morning breakfast was wonderful as well. But I must say, the staff at this location ARE 5 star! After the upgrades, I fully expect this hotel to have a 5 start rating! I just hope they continue to be as reasonable with their rates!",H
2462,2462,2485,3200 W Broad St,"Hotel,Hotels",Richmond,Quality Inn and Suites,23230,VA,3.0,the stay was ok the elevators were both down at the time rooms were very clean we were in very convient location,rings2016
2463,2463,2486,3200 W Broad St,"Hotel,Hotels",Richmond,Quality Inn and Suites,23230,VA,3.0,It was ok.,Aurelie
2464,2464,2487,3200 W Broad St,"Hotel,Hotels",Richmond,Quality Inn and Suites,23230,VA,4.0,"Hotel is a good value for what you need it for. Beds are good, showers work good. Conditions inside the hotel could use some updates. it has a few under used items fitness room that could be converted into a better laundry room and better used.",Loy
2465,2465,2488,3200 W Broad St,"Hotel,Hotels",Richmond,Quality Inn and Suites,23230,VA,4.0,Pretty good,b maker
2466,2466,2489,3200 W Broad St,"Hotel,Hotels",Richmond,Quality Inn and Suites,23230,VA,4.0,pretty nice AC has stopped working other than that have a nice night,Steve
2467,2467,2490,3200 W Broad St,"Hotel,Hotels",Richmond,Quality Inn and Suites,23230,VA,2.0,The hotel was good for an overnight.,Joan
2468,2468,2491,3200 W Broad St,"Hotel,Hotels",Richmond,Quality Inn and Suites,23230,VA,4.0,Awesome,A Traveler
2469,2469,2492,3200 W Broad St,"Hotel,Hotels",Richmond,Quality Inn and Suites,23230,VA,1.0,This was not the best experience The front desk staff was great.,Richard
2470,2470,2493,3200 W Broad St,"Hotel,Hotels",Richmond,Quality Inn and Suites,23230,VA,3.0,"This is a low cost, low amenity place in rougher area - passable for a night or two. Wi-Fi was OK in room, but not secure. Free breakfast was good with hot and cold choices. Elevators - 1 not working long term, other was barely working, and was vvvvvveeeeerrrrrrrryyyyyyyy ssssslllllooooowwwww. Working one always went down to basement before coming up to first floor to take guests up their rooms ssssslllllooooowwwwwlllllyyyyy. Elevators need replacement - in really bad shape. Too small and buttons don't work. Bldg exterior, pool area need some investment. Lobby, breakfast area in OK shape. The hallways smell like smoke - seems like a roadway motor lodge out of the 70's. Who smokes anymore The rooms are fairly beat up, small beds, small no frill bath, no water pressure. Did have med size fridge and microwave tho.",A Traveler
2471,2471,2494,3200 W Broad St,"Hotel,Hotels",Richmond,Quality Inn and Suites,23230,VA,2.0,This hotel is old and in a very industrial area.,Allison
2472,2472,2495,3200 W Broad St,"Hotel,Hotels",Richmond,Quality Inn and Suites,23230,VA,2.0,Hotel was in worse condition than just a month ago. One elevator broken. Other very sketchy. Would not stay there again.,A Traveler
2473,2473,2496,3200 W Broad St,"Hotel,Hotels",Richmond,Quality Inn and Suites,23230,VA,1.0,Didnt feel comftable wasnt satisfy no breakfast kitchen was flood.no hot water dirty towels.stans in rags smh.beds was woring down.refrigrator didnt work.funny smell to room.,s
2474,2474,2497,3200 W Broad St,"Hotel,Hotels",Richmond,Quality Inn and Suites,23230,VA,3.0,"No Hot Water, there was a smell to the room the bathroom could have been much cleaner.",s
2475,2475,2498,3200 W Broad St,"Hotel,Hotels",Richmond,Quality Inn and Suites,23230,VA,4.0,"Staff was great.hotel really outdated.breakfast great. Room to small bathroom,TV .ANd cleaness awful because we found sunflower seeds everywhere and a banana peel under the bed. So someone not doing there job.",A Traveler
2476,2476,2499,3200 W Broad St,"Hotel,Hotels",Richmond,Quality Inn and Suites,23230,VA,1.0,"We had three rooms for me and family members the night before running in a Richmond 10K race. This was a mile from the start line, but other places were full or event-priced. Rooms here were ancient-feeling with badly stained carpets, trickle of shower water in the morning, bedding that felt creepy-crawly (although no one reported actually seeing bugs). My daughter's room was subjected to loud noise from neighboring misbehaving guests until 3 am. The desk clerk on Saturday morning seemed overwhelmed by guest issues/complaints. For slightly more money, we have stayed in much better budget hotel rooms in this part of Richmond.",Jennifer
2477,2477,2500,3200 W Broad St,"Hotel,Hotels",Richmond,Quality Inn and Suites,23230,VA,1.0,I do not recommend any family stay at this hotel unless you want to experience bed bugs and a filthy bathtub. Friends and I were in town for a wedding and want to save anyone in the future for having such a poor experience. No amount of savings is worth dealing with such poor cleanliness. Dirty sheets and black and brown bath tubs await you. O,Bradley
2478,2478,2501,3200 W Broad St,"Hotel,Hotels",Richmond,Quality Inn and Suites,23230,VA,1.0,"Not worth 95 dollars at all , a mess .. Small dirty elevators . the front desk person was heavenly though , so nice .",Toniona
2479,2479,2502,3200 W Broad St,"Hotel,Hotels",Richmond,Quality Inn and Suites,23230,VA,3.0,I stayed here for the River Rock weekend. I just needed somewhere to sleep that wasn't directly downtown pricing. The staff was nice and the hotel was pretty quite even though it's next to a main street.,Paul
2480,2480,2503,3200 W Broad St,"Hotel,Hotels",Richmond,Quality Inn and Suites,23230,VA,3.0,"This is a very old hotel with a fresh coat of paint. I mostly booked this hotel because it is the cheapest in town. The rooms are not bad but the bath tub water will be brown with rust for the first few seconds when you turn it on. Both elevators are also old and need to be replaced. They are slow, falling apart, creaky and honestly a little scary. The hotel staff is nice though and they have free breakfast. They breakfast is not the best (bananas that are both green and black, small pastries, cereal dispensers that don't work, reconstituted coffee) but it is free.",jason
2481,2481,2504,3200 W Broad St,"Hotel,Hotels",Richmond,Quality Inn and Suites,23230,VA,3.0,"Staff was very friendly. Hotel was quite, clean, and comfortable. I little dated, but nice. Will stay there again.",Kathryn
2482,2482,2505,3200 W Broad St,"Hotel,Hotels",Richmond,Quality Inn and Suites,23230,VA,2.0,odor in room,A Traveler
2483,2483,2506,3200 W Broad St,"Hotel,Hotels",Richmond,Quality Inn and Suites,23230,VA,4.0,Decent neighborhood. Older building in the middle of a remodel. Lobby and staff were nice. Room was super clean with an effort being made to update.,Michael
2484,2484,2507,3200 W Broad St,"Hotel,Hotels",Richmond,Quality Inn and Suites,23230,VA,3.0,"wifi very very slow.,.almost nothing...",Hoon
2485,2485,2508,3200 W Broad St,"Hotel,Hotels",Richmond,Quality Inn and Suites,23230,VA,3.0,Close to RIR!! Scary Neighborhood!!,A Traveler
2486,2486,2509,3200 W Broad St,"Hotel,Hotels",Richmond,Quality Inn and Suites,23230,VA,1.0,The hotel needs major work the room was nasty even stains on curtains do not believe these photos at all . I'll never go back !,A Traveler
2487,2487,2510,3200 W Broad St,"Hotel,Hotels",Richmond,Quality Inn and Suites,23230,VA,3.0,"We stayed one night. The room was clean, but the rest of the hotel badly needs renovation (hallways with dirty wallpaper, the elevator in very bad condition, it was vibrating and it was scary to ride). The parking lot didn't look too safe",A Traveler
2488,2488,2511,3200 W Broad St,"Hotel,Hotels",Richmond,Quality Inn and Suites,23230,VA,4.0,great will stay again,A Traveler
2489,2489,2512,3200 W Broad St,"Hotel,Hotels",Richmond,Quality Inn and Suites,23230,VA,3.0,The bathroom was small but adequate. couldn't have more than one person at a time,Jane
2490,2490,2513,3200 W Broad St,"Hotel,Hotels",Richmond,Quality Inn and Suites,23230,VA,1.0,"The room had 3 lamps that didn't work, cigarette burns in multiple places, and an terrible view or the city.",Janay
2491,2491,2514,3200 W Broad St,"Hotel,Hotels",Richmond,Quality Inn and Suites,23230,VA,3.0,The room was fine the room and clean the breakfast was good but the biggest issue I had was they double charged my credit card and I had a scheduled payment due to come out and I was short due to their incompetence,Toemekia
2492,2492,2515,3200 W Broad St,"Hotel,Hotels",Richmond,Quality Inn and Suites,23230,VA,2.0,"Staff was pleasant. Breakfast was a little better than average. They had waffles, eggs,sausage, fruit and the usual pastries. Our room was old, smelled of cigarette smoke. Water damage, loose fixtures in the bathroom. Was supposed to stay 4 nights but found better accommodations after 2.",Cindy
2493,2493,2516,3200 W Broad St,"Hotel,Hotels",Richmond,Quality Inn and Suites,23230,VA,4.0,Full breakfast every morning. Coffee and tea always in the lobby. TV in small gym. Daily housekeeping. Friendly staff. I saw ballpark fireworks one night from the picture window by the elevator. :),A Traveler
2494,2494,2517,3200 W Broad St,"Hotel,Hotels",Richmond,Quality Inn and Suites,23230,VA,4.0,"needed a place to stay while on a long trip (16 hr). Happy to find a place which was clean, comfortable, convenient, with great service.",A Traveler
2495,2495,2518,3200 W Broad St,"Hotel,Hotels",Richmond,Quality Inn and Suites,23230,VA,1.0,"This was the worst experience I have ever had in my life. The room was filthy, the toilet bowl was so filthy that I went to a restaurant to use the facilities!!! I wouldn't even have dared try to take a shower!!! Since this website will not let me say what I really think ( Says my review has inappropriate language, even though there is not I curse word in it.) I guess the truth isn't what they really want to hear!!!! Let's just say this hotel rents rooms to FARM ANIMALS that will keep you up until the break of dawn!!!!",Athanasios
2496,2496,2519,3200 W Broad St,"Hotel,Hotels",Richmond,Quality Inn and Suites,23230,VA,4.0,"This is an old downtown Hotel. I need a secure quiet place to sleep in on my long drive to NC. It fits the bill perfectly. Check in was quick and cordial. The elevator was old and worn but in good repair and worked fine it was probably slow and shaky at the time it was built. No problem for me. Room was clean and quiet, with worn furnishings, upgraded tight but functional bathroom, firm bed. I arrived late left early.",Christian
2497,2497,2520,3200 W Broad St,"Hotel,Hotels",Richmond,Quality Inn and Suites,23230,VA,4.0,"I have stayed at this hotel a number of times, back when it was a Comfort Inn and now as a Quality Inn. It's reliable, affordable and generally I have always been happy when I have stayed here. The free hot breakfast is a nice touch and staff is generally accommodating and helpful. This time however, it seems that the air conditioning was not working in my room, something I wasn't aware of until I finally retired for the evening. Despite setting the thermostat to 60 and the function to cool, it was hot, humid and made it very difficult to sleep comfortably. It was late at night when I turned in, so I bit the bullet because I didn't feel like packing up and moving to another room in the middle of the night. Maybe this was just a malfunction of the A/C in my room and the rest of the rooms are fine, but I would check when you arrive to ensure that you didn't have the same experience that I did. Having said that, I have had enough positive experiences here in the past that it would not stop me from staying here again.",John
2498,2498,2521,3200 W Broad St,"Hotel,Hotels",Richmond,Quality Inn and Suites,23230,VA,1.0,super ugly I have stained on quality inns hotels for years and nothing like this one this is super dirty hotel elevators don't work tubs are dirty floors are dirty toilets devastating,JUAN
2499,2499,2522,3200 W Broad St,"Hotel,Hotels",Richmond,Quality Inn and Suites,23230,VA,4.0,Pleasant,Justice
